iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2020-04-13,6351,61,1806,6322,61,362239,tests performed,0.0093,230,80,NA,14,24,33,30,1,53.14,45.74,21.67,ChIJ38WHZwf9KysRUhNblaFnglM,-45,-23,-18,-73,-78,27,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-14,6415,62,2186,6366,61,366596,tests performed,0.0093,214,73,NA,14,24,37,31,1,55.91,47.1,21.58,ChIJ38WHZwf9KysRUhNblaFnglM,-37,-7,-35,-61,-42,19,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-15,6440,63,2186,6416,61,371377,tests performed,0.0083,201,67,NA,14,24,37,31,1,56.56,46.3,21.98,ChIJ38WHZwf9KysRUhNblaFnglM,-37,-10,-31,-60,-41,20,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-16,6462,63,2355,6458,63,380003,tests performed,0.0071,192,60,NA,15,24,37,32,1,58.77,47.84,21.84,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-8,-27,-60,-41,20,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-17,6522,66,3808,6497,63,391530,tests performed,0.0058,184,55,NA,15,24,37,32,1,47.51,45.82,20.13,ChIJ38WHZwf9KysRUhNblaFnglM,-37,-4,-33,-59,-39,20,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-18,6568,67,4124,6533,67,406510,tests performed,0.0048,177,48,NA,15,24,40,32,1,36.9,38.71,17.64,ChIJ38WHZwf9KysRUhNblaFnglM,-43,-11,-42,-55,-30,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-19,6610,67,4124,6586,69,421099,tests performed,0.0044,170,49,NA,15,24,40,32,1,53.34,43.3,21.93,ChIJ38WHZwf9KysRUhNblaFnglM,-45,-17,-35,-58,-34,14,41,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-20,6623,67,4291,6612,70,431734,tests performed,0.0039,167,47,NA,15,24,41,32,1,56.93,47.28,22.41,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-14,-35,-60,-35,17,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-21,6645,67,4695,6625,71,440107,tests performed,0.0031,161,46,NA,15,24,43,33,1,58.06,47.66,22.71,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-13,-31,-58,-37,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-22,6652,67,4932,6647,74,452537,tests performed,0.0026,152,45,NA,15,24,43,33,1,59.69,47.17,22.49,ChIJ38WHZwf9KysRUhNblaFnglM,-38,-12,-28,-58,-37,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-23,6662,75,5047,6654,74,466665,tests performed,0.0023,138,42,NA,15,24,43,34,1,62.87,51.03,23.78,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-9,-26,-58,-37,19,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-24,6677,79,5136,6667,75,482370,tests performed,0.0017,129,43,NA,16,24,45,34,1,47.84,46.68,20.96,ChIJ38WHZwf9KysRUhNblaFnglM,-36,-2,-27,-56,-35,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-25,6694,80,5376,6687,79,494257,tests performed,0.0014,115,43,NA,16,24,45,34,1,41.89,39.3,19.06,ChIJ38WHZwf9KysRUhNblaFnglM,-52,-28,-30,-56,-43,17,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-26,6714,83,5541,6703,81,506450,tests performed,0.0012,113,43,NA,17,25,45,35,1,55.39,45.09,22.74,ChIJ38WHZwf9KysRUhNblaFnglM,-36,-3,-34,-55,-32,13,25,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-27,6721,83,5588,6713,83,517063,tests performed,0.0011,109,42,NA,15,25,43,36,1,59.09,46.07,23.8,ChIJ38WHZwf9KysRUhNblaFnglM,-36,-10,-27,-60,-39,17,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-28,6744,89,5665,6725,84,530679,tests performed,0.0011,93,38,NA,14,25,43,36,1,59.46,44.06,23.76,ChIJ38WHZwf9KysRUhNblaFnglM,-36,-10,-37,-57,-34,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-29,6752,91,5715,6738,88,544410,tests performed,0.0011,89,34,NA,15,25,43,36,1,59.46,41.71,22.35,ChIJ38WHZwf9KysRUhNblaFnglM,-38,-13,-41,-58,-34,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-04-30,6766,93,5742,6746,90,563641,tests performed,0.0011,83,28,NA,15,24,43,36,1,63.12,44.69,23.58,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-8,-43,-60,-34,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-01,6778,93,5775,6762,92,588868,tests performed,9e-4,79,28,NA,17,24,42,37,1,58.4,46.44,23.52,ChIJ38WHZwf9KysRUhNblaFnglM,-35,-3,-42,-56,-31,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-02,6799,94,5814,6767,93,611583,tests performed,9e-4,75,28,NA,16,23,42,37,1,48.67,42.74,21.41,ChIJ38WHZwf9KysRUhNblaFnglM,-33,-1,-38,-51,-27,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-03,6822,95,5849,6783,93,633107,tests performed,9e-4,70,28,NA,16,23,42,37,1,58.18,44.28,25.1,ChIJ38WHZwf9KysRUhNblaFnglM,-34,-6,-20,-52,-29,11,22,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-04,6847,96,5887,6801,95,650214,tests performed,9e-4,66,27,NA,16,23,42,37,1,62.51,48.16,25.56,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-17,-24,-58,-41,17,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-05,6875,97,5975,6825,95,664756,tests performed,0.001,62,27,NA,16,23,43,38,1,64.04,48.55,26.55,ChIJ38WHZwf9KysRUhNblaFnglM,-32,-3,-33,-55,-31,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-06,6894,97,6031,6849,96,688656,tests performed,0.001,58,23,NA,16,23,43,39,1,66.19,48.99,26.43,ChIJ38WHZwf9KysRUhNblaFnglM,-33,-6,-30,-55,-31,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-07,6913,97,6078,6875,97,722549,tests performed,9e-4,56,21,NA,16,23,43,39,1,71.34,53.98,28.37,ChIJ38WHZwf9KysRUhNblaFnglM,-32,-2,-25,-54,-31,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-08,6918,97,6122,6896,97,757250,tests performed,8e-4,51,19,NA,15,24,43,38,1,67.64,53.94,27.93,ChIJ38WHZwf9KysRUhNblaFnglM,-29,5,-23,-51,-28,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-09,6939,97,6141,6914,97,795456,tests performed,8e-4,43,17,NA,15,24,43,38,1,50.96,42.87,23.76,ChIJ38WHZwf9KysRUhNblaFnglM,-25,13,-32,-46,-23,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-10,6948,97,6167,6929,97,827872,tests performed,6e-4,49,16,NA,17,24,44,38,1,63.56,48.27,28.5,ChIJ38WHZwf9KysRUhNblaFnglM,-29,-4,-16,-46,-24,9,19,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-11,6970,97,6213,6941,97,855119,tests performed,6e-4,47,16,NA,6,22,44,38,1,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-31,-7,-26,-53,-27,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-12,6980,98,6270,6948,97,877927,tests performed,5e-4,50,17,NA,4,21,44,38,1,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-31,-4,-30,-52,-28,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-13,6989,98,6297,6964,97,909025,tests performed,4e-4,51,18,NA,3,21,44,38,1,71.12,50.66,29.89,ChIJ38WHZwf9KysRUhNblaFnglM,-31,-5,-28,-52,-27,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-14,7019,98,6334,6975,98,943299,tests performed,5e-4,46,17,NA,3,21,44,38,1,77.24,54.93,31.44,ChIJ38WHZwf9KysRUhNblaFnglM,-31,-4,-24,-52,-28,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-15,7035,98,6359,6989,98,983816,tests performed,5e-4,49,16,NA,-3,21,46,39,1,79.75,63.26,33.85,ChIJ38WHZwf9KysRUhNblaFnglM,-29,2,-26,-50,-27,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-16,7044,98,6364,7019,98,1015652,tests performed,5e-4,50,16,NA,-3,21,46,39,1,65.88,54.18,29.61,ChIJ38WHZwf9KysRUhNblaFnglM,-26,3,-14,-41,-22,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-17,7054,99,6392,7036,98,1042126,tests performed,5e-4,45,12,NA,-3,21,46,39,1,72.17,53.06,32.92,ChIJ38WHZwf9KysRUhNblaFnglM,-26,-3,0,-45,-24,8,15,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-18,7068,99,6413,7045,98,1062868,tests performed,5e-4,47,11,NA,-11,21,45,39,1,73.58,54.45,33.36,ChIJ38WHZwf9KysRUhNblaFnglM,-26,-4,-25,-51,-24,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-19,7072,100,6431,7060,99,1087155,tests performed,4e-4,43,9,NA,-11,21,45,39,1,75.83,54.75,34.04,ChIJ38WHZwf9KysRUhNblaFnglM,-28,-3,-27,-51,-25,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-20,7081,100,6470,7068,99,1113039,tests performed,5e-4,41,9,NA,-11,21,45,39,1,76.35,52.71,33.11,ChIJ38WHZwf9KysRUhNblaFnglM,-27,-3,-27,-51,-25,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-21,7095,101,6478,7079,100,1138860,tests performed,4e-4,39,7,NA,-11,21,45,39,1,81.42,56.25,35,ChIJ38WHZwf9KysRUhNblaFnglM,-28,-3,-33,-52,-26,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-22,7099,101,6485,7081,100,1171715,tests performed,3e-4,35,5,NA,-11,21,45,39,1,82.51,62.29,36.56,ChIJ38WHZwf9KysRUhNblaFnglM,-25,5,-33,-49,-23,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-23,7114,102,6508,7095,101,1193394,tests performed,4e-4,33,5,NA,-11,21,45,39,1,65.78,49.48,31.04,ChIJ38WHZwf9KysRUhNblaFnglM,-23,5,-32,-42,-19,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-24,7114,102,6531,7106,102,1225667,tests performed,3e-4,31,5,NA,-11,21,45,39,1,74.12,52.74,36.09,ChIJ38WHZwf9KysRUhNblaFnglM,-27,-3,-23,-47,-23,9,14,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-25,7126,102,6552,7109,102,1244971,tests performed,3e-4,30,5,NA,-13,21,45,39,1,77.1,54.77,37.03,ChIJ38WHZwf9KysRUhNblaFnglM,-25,-4,-30,-50,-22,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-26,7139,103,6560,7118,102,1289436,tests performed,3e-4,30,6,NA,-13,21,45,39,1,79.92,56.85,38.29,ChIJ38WHZwf9KysRUhNblaFnglM,-26,-2,-27,-47,-20,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-27,7150,103,6579,7133,102,1338824,tests performed,3e-4,29,5,NA,-13,21,45,39,1,82.65,59.12,38.73,ChIJ38WHZwf9KysRUhNblaFnglM,-24,-2,-21,-46,-20,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-28,7165,103,6576,7139,102,1369089,tests performed,3e-4,23,4,NA,-13,21,45,39,1,88.37,60.71,40.04,ChIJ38WHZwf9KysRUhNblaFnglM,-24,-1,-14,-45,-20,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-29,7184,103,6605,7150,102,1399437,tests performed,4e-4,22,4,NA,-13,21,47,39,1,92.7,73.11,42.98,ChIJ38WHZwf9KysRUhNblaFnglM,-23,5,-25,-44,-19,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-30,7192,103,6614,7173,102,1432763,tests performed,3e-4,20,4,NA,-16,21,47,39,1,73.04,57.03,35.88,ChIJ38WHZwf9KysRUhNblaFnglM,-20,5,-7,-35,-14,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-05-31,7202,103,6618,7185,102,1458592,tests performed,4e-4,20,3,NA,-16,21,47,39,1,78.07,54.1,39.46,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-1,-7,-42,-18,8,12,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-01,7221,102,6626,7195,102,1476416,tests performed,4e-4,26,4,NA,-16,21,47,39,1,80.87,56.7,40.43,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-5,-24,-48,-24,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-02,7229,102,6636,7204,102,1494692,tests performed,4e-4,25,5,NA,-16,21,47,39,1,84.72,60.29,41.82,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-2,-33,-46,-18,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-03,7240,102,6648,7221,102,1517153,tests performed,5e-4,22,4,NA,-16,21,47,39,1,88.62,61.92,42.68,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-2,-20,-44,-18,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-04,7247,102,6683,7229,102,1550572,tests performed,5e-4,21,2,NA,-16,21,47,39,1,100.24,68.18,46.1,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-1,-13,-44,-18,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-05,7252,102,6688,7240,102,1582389,tests performed,4e-4,21,4,NA,-16,22,49,39,1,104.34,86.54,51.44,ChIJ38WHZwf9KysRUhNblaFnglM,-16,6,-13,-40,-17,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-06,7259,102,6703,7251,102,1593974,tests performed,4e-4,18,3,NA,-16,22,49,39,1,83.85,67.91,41.01,ChIJ38WHZwf9KysRUhNblaFnglM,-15,3,2,-31,-14,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-07,7265,102,6706,7255,102,1620861,tests performed,4e-4,19,3,NA,-16,22,49,39,1,85.16,58.85,39.83,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-4,1,-40,-18,5,11,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-08,7267,102,6720,7260,102,1637086,tests performed,3e-4,18,2,NA,-16,22,49,39,1,86.92,60.79,44.71,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-3,17,-55,-52,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-09,7274,102,6740,7265,102,1654256,tests performed,3e-4,20,3,NA,-16,22,49,38,1,88.07,61.07,44.55,ChIJ38WHZwf9KysRUhNblaFnglM,-19,0,-24,-44,-18,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-10,7285,102,6759,7267,102,1683711,tests performed,3e-4,18,2,NA,-16,22,49,38,1,90.36,65.38,45.98,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-4,-32,-45,-17,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-11,7289,102,6782,7276,102,1715183,tests performed,3e-4,17,2,NA,-16,22,49,38,1,98.28,69.2,48.26,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-1,-14,-42,-16,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-12,7294,102,6803,7285,102,1749398,tests performed,3e-4,16,2,NA,-16,22,49,38,1,100.97,84.38,53.46,ChIJ38WHZwf9KysRUhNblaFnglM,-16,3,-23,-40,-15,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-13,7320,102,6838,7290,102,1786624,tests performed,3e-4,16,3,NA,-16,22,49,38,1,81.74,67.1,43.97,ChIJ38WHZwf9KysRUhNblaFnglM,-14,3,-14,-33,-8,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-14,7335,102,6851,7302,102,1816424,tests performed,4e-4,17,4,NA,-16,22,49,38,1,86.3,63.27,46.04,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-1,-18,-40,-14,7,11,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-15,7347,102,6856,7320,102,1832394,tests performed,4e-4,17,3,NA,-16,22,49,38,1,89.68,65.31,47.82,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-2,-18,-42,-14,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-16,7370,102,6861,7335,102,1850842,tests performed,5e-4,16,3,NA,-16,22,49,38,1,92.79,66.04,48.13,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-1,-20,-41,-16,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-17,7391,102,6877,7347,102,1886002,tests performed,5e-4,14,2,NA,-16,22,49,38,1,94.78,68.21,48.97,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-2,-22,-41,-16,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-18,7409,102,6878,7370,102,1927497,tests performed,6e-4,15,2,NA,-16,22,49,38,1,103.06,74.81,52.39,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-1,-12,-40,-16,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-19,7411,102,6881,7391,102,1970205,tests performed,5e-4,17,3,NA,-16,22,49,38,1,106.05,91.31,56.43,ChIJ38WHZwf9KysRUhNblaFnglM,-12,5,-16,-36,-15,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-20,7461,102,6896,7409,102,2005378,tests performed,6e-4,16,2,NA,-16,22,49,38,1,85.04,70.09,45.35,ChIJ38WHZwf9KysRUhNblaFnglM,-11,3,-8,-30,-8,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-21,7474,102,6903,7436,102,2041324,tests performed,6e-4,18,2,NA,-16,22,49,38,1,88.15,63.48,47.58,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-2,-13,-40,-13,6,16,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-22,7492,102,6915,7461,102,2107849,tests performed,5e-4,19,3,NA,-16,22,52,39,1,91.1,66.82,49.46,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-3,-26,-43,-16,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-23,7521,103,6924,7474,102,2132821,tests performed,5e-4,16,2,NA,-16,22,52,39,1,94.49,69.72,50.93,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-1,-22,-41,-18,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-24,7558,104,6931,7492,102,2180424,tests performed,6e-4,16,2,NA,-16,22,55,39,1,97.77,72.47,52.05,ChIJ38WHZwf9KysRUhNblaFnglM,-15,1,-17,-40,-16,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-25,7595,104,6958,7521,103,2232341,tests performed,6e-4,12,1,NA,-16,22,55,39,1,106.3,78.37,54.91,ChIJ38WHZwf9KysRUhNblaFnglM,-15,1,-9,-39,-16,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-26,7601,104,6960,7558,104,2281839,tests performed,6e-4,12,1,NA,-16,22,55,39,1,109.75,92.77,57.22,ChIJ38WHZwf9KysRUhNblaFnglM,-12,5,-14,-36,-15,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-27,7686,104,6993,7595,104,2336061,tests performed,7e-4,11,1,NA,-16,22,55,39,1,90.76,76.71,48.06,ChIJ38WHZwf9KysRUhNblaFnglM,-12,3,-7,-30,-9,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-06-28,7764,104,7007,7641,104,2379175,tests performed,9e-4,15,1,NA,-16,22,55,39,1,95.25,71.22,52.81,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,-8,-37,-12,6,17,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
